SNP	Gene	GeneID-Tissue	Trait	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	cond.PP.H4.abf
rs11636952	MPI	ENSG00000178802.17_Esophagus_Gastroesophageal_Junction	DBP	8.53463528555538e-93	0.250351859248125	7.58243043675497e-94	0.0215138889155026	0.728134251836383	0.971301350932553
rs11636952	MPI	ENSG00000178802.17_Esophagus_Mucosa	DBP	4.5961072695469e-95	0.00133611617959688	5.04658236183853e-93	0.145854391838972	0.852809491981426	0.853950469019662
rs11636952	MPI	ENSG00000178802.17_Esophagus_Muscularis	DBP	2.85167085007323e-93	0.0832708321052218	5.31786366972146e-94	0.0146264402242086	0.902102727670567	0.984044971256017
rs11636952	MPI	ENSG00000178802.17_Lung	DBP	2.70730704764368e-95	0.00079012870650275	9.64697613154655e-93	0.280829025426943	0.718380845866544	0.7189489080373
rs11636952	MPI	ENSG00000178802.17_Nerve_Tibial	DBP	7.20321047957001e-98	2.09521815701518e-06	3.40953645325276e-92	0.991733223940297	0.00826468084153483	0.00826469815788057
rs11636952	MPI	ENSG00000178802.17_Skin_Not_Sun_Exposed_Suprapubic	DBP	5.56839556005303e-95	0.00161807257452572	4.53434240112892e-94	0.0121897667014835	0.986192160723981	0.987790477404857
rs11636952	MPI	ENSG00000178802.17_Skin_Sun_Exposed_Lower_leg	DBP	6.39824663256675e-96	0.00018727852398865	6.61083411885772e-93	0.192693902196664	0.807118819279357	0.807270003614086
rs11636952	MPI	ENSG00000178802.17_Stomach	DBP	9.73674803485685e-93	0.283496130586157	4.18137423800299e-94	0.0114694967208798	0.705034372692951	0.983992414820784
rs11636952	MPI	ENSG00000178802.17_Thyroid	DBP	3.91984557485073e-93	0.114059610472906	1.34853482518711e-93	0.038392098764937	0.847548290762143	0.956665144496425
rs11636952	MPI	ENSG00000178802.17_Whole_Blood	DBP	1.27956349539436e-98	3.72522806651103e-07	3.39032793928911e-92	0.98702243289454	0.0129771945826522	0.012977199416955
rs11636952	PPCDC	ENSG00000138621.11_Adipose_Visceral_Omentum	DBP	2.75336611940331e-93	0.0801287752317066	7.23196656765375e-94	0.0201468272942532	0.89972439747405	0.978098209019064
rs11636952	PPCDC	ENSG00000138621.11_Artery_Tibial	DBP	2.40370031830892e-93	0.0699231451264313	6.39809044371105e-94	0.0176995354560642	0.912377319417508	0.980969814092976
rs11636952	PPCDC	ENSG00000138621.11_Esophagus_Gastroesophageal_Junction	DBP	1.17233232014962e-92	0.343887660323176	4.67853698607677e-94	0.0130808171697477	0.643031522507063	0.980063144100916
rs11636952	PPCDC	ENSG00000138621.11_Heart_Atrial_Appendage	DBP	1.80762224727147e-93	0.0528193526236553	8.20186107464435e-94	0.0230419855062618	0.924138661870077	0.975673082457832
rs11636952	PPCDC	ENSG00000138621.11_Nerve_Tibial	DBP	6.02660739057099e-93	0.175297629657491	6.08310673280804e-94	0.0168862881144907	0.807816082228019	0.97952438513366
rs11636952	PPCDC	ENSG00000138621.11_Skin_Not_Sun_Exposed_Suprapubic	DBP	1.34426447120746e-92	0.390618347836876	3.77584045727988e-94	0.0103728839858835	0.599008768177228	0.982978017226047
rs11636952	PPCDC	ENSG00000138621.11_Skin_Sun_Exposed_Lower_leg	DBP	1.15812341077481e-94	0.00338986061998058	1.0769434525193e-93	0.0305563916641993	0.966053747715809	0.969339674104451
rs11636952	PPCDC	ENSG00000138621.11_Whole_Blood	DBP	2.03040321751874e-92	0.591116820654843	1.92864174916723e-94	0.00521123532717476	0.403671944017972	0.987254953027119
rs11636952	RPP25	ENSG00000178718.6_Adipose_Subcutaneous	DBP	5.49538005918969e-103	1.59677192231162e-11	3.43078490072807e-92	0.996867136702897	0.00313286328114405	0.00313286328119405
rs11636952	RPP25	ENSG00000178718.6_Adipose_Visceral_Omentum	DBP	1.00541080926304e-93	0.0292595801855896	9.43694755373989e-94	0.0265192914091456	0.944221128405269	0.972681377155166
rs11636952	RPP25	ENSG00000178718.6_Artery_Aorta	DBP	4.62821264754204e-99	1.35991781450969e-07	1.02289227264314e-92	0.299858525651686	0.700141338356524	0.700141433570011
rs11636952	RPP25	ENSG00000178718.6_Artery_Tibial	DBP	1.22362861436763e-112	3.55951033211479e-21	9.68085376400013e-93	0.280894928729804	0.719105071270181	0.719105071270192
rs11636952	RPP25	ENSG00000178718.6_Breast_Mammary_Tissue	DBP	1.16804691374168e-95	0.00034077837700679	4.39743862200877e-94	0.0118417356678196	0.987817485955174	0.98815422754907
rs11636952	RPP25	ENSG00000178718.6_Heart_Atrial_Appendage	DBP	7.4686181269985e-93	0.218235626971742	7.08320280157735e-94	0.0199355368355406	0.761828836192718	0.974499302445419
rs11636952	RPP25	ENSG00000178718.6_Lung	DBP	4.018165844428e-103	1.17270340057465e-11	9.78271913691866e-93	0.284793865489301	0.715206134498959	0.715206134507355
rs11636952	RPP25	ENSG00000178718.6_Muscle_Skeletal	DBP	1.60297427718062e-92	0.467329579186862	3.03457175271889e-94	0.00832261349704573	0.524347807316101	0.984375679272108
rs11636952	RPP25	ENSG00000178718.6_Nerve_Tibial	DBP	5.99535122352603e-100	1.74388472707308e-08	9.02455351269671e-94	0.0252752487083864	0.974724733852776	0.974724750850843
rs11636952	RPP25	ENSG00000178718.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	1.6353891835343e-92	0.475213795071638	3.76449760589596e-94	0.0104245708955914	0.514361634032769	0.980135585124585
rs11636952	RPP25	ENSG00000178718.6_Skin_Sun_Exposed_Lower_leg	DBP	3.57980969822564e-95	0.00104782062171778	9.19951183547042e-94	0.0259542384865655	0.972997940891708	0.974018537601351
rs11636952	RPP25	ENSG00000178718.6_Stomach	DBP	2.25565090232802e-92	0.656757574986966	2.42955097942247e-94	0.00673739993027112	0.336505025082757	0.980371307742581
rs11636952	RPP25	ENSG00000178718.6_Thyroid	DBP	5.09522882441658e-94	0.0148260895457702	4.92030646916899e-94	0.0133452720882895	0.971828638365931	0.986453892103033
rs11636952	SCAMP2	ENSG00000140497.16_Esophagus_Mucosa	DBP	1.48188616990844e-97	4.30793271744223e-06	2.87042693309055e-92	0.834284758284909	0.165710933782364	0.165711647656994
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Not_Sun_Exposed_Suprapubic	DBP	1.63621547803825e-92	0.475453900944309	3.07477747638808e-94	0.00841860613664618	0.516127492919053	0.983950683930733
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Sun_Exposed_Lower_leg	DBP	2.56554126148364e-92	0.750941325451694	2.2056934383124e-94	0.00621328290757249	0.242845391640738	0.975052935141324
rs11636952	SCAMP2	ENSG00000140497.16_Whole_Blood	DBP	5.15529953228261e-100	1.50087639871373e-08	8.2547124874111e-93	0.23956125495509	0.760438730036157	0.760438741449394
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Aorta	DBP	2.93596298476757e-94	0.00862680405976356	3.96636966733454e-93	0.115669000646731	0.875704195293502	0.883324462351407
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Tibial	DBP	3.80656947767594e-100	1.10732318831091e-08	3.80554642107872e-93	0.109812370708045	0.89018761821871	0.890187628075976
rs11636952	SCAMP5	ENSG00000198794.11_Lung	DBP	3.83482172733443e-94	0.011191943424831	5.75473836816606e-94	0.0158222424443638	0.972985814130795	0.983998671593387
rs11636952	SCAMP5	ENSG00000198794.11_Nerve_Tibial	DBP	4.62339855541979e-93	0.134482098335291	1.19031395048008e-93	0.0337912711100746	0.831726630554628	0.960958322127039
rs11636952	SCAMP5	ENSG00000198794.11_Skin_Not_Sun_Exposed_Suprapubic	DBP	2.56420195467961e-92	0.745109576657447	1.01347634463222e-94	0.00269277682682139	0.252197646515731	0.989435551200751
rs11636952	SCAMP5	ENSG00000198794.11_Thyroid	DBP	1.79877783854284e-95	0.00052340811818666	4.53161809401311e-94	0.0121988180747467	0.987277773807071	0.987794793621151
rs11636952	SEMA7A	ENSG00000138623.9_Nerve_Tibial	DBP	3.07412488431319e-93	0.0894179379155069	2.34733753378603e-94	0.00592310796367323	0.90465895412082	0.993495250773869
rs11636952	ULK3	ENSG00000140474.12_Adipose_Subcutaneous	DBP	2.00045690029803e-97	5.81265240217333e-06	1.55012625274095e-94	0.00350765704075641	0.996486530306831	0.996492322570334
rs11636952	ULK3	ENSG00000140474.12_Adipose_Visceral_Omentum	DBP	1.71916456868878e-99	5.00313236005933e-08	1.30220347185327e-94	0.00279247994447379	0.997207470024203	0.997207519915815
rs11636952	ULK3	ENSG00000140474.12_Artery_Aorta	DBP	3.40386094768941e-93	0.100016388472017	3.87127936760907e-94	0.0104855665379892	0.889498044990002	0.988349158358354
rs11636952	ULK3	ENSG00000140474.12_Artery_Tibial	DBP	1.32134228399306e-95	0.00038437573761415	2.60246074446618e-94	0.00657746632363352	0.993038157938753	0.993420004485737
rs11636952	ULK3	ENSG00000140474.12_Breast_Mammary_Tissue	DBP	1.05435082328585e-92	0.30760747546018	4.34632764607226e-94	0.012000044099145	0.680392480440688	0.982668726663217
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Gastroesophageal_Junction	DBP	1.85948251206811e-92	0.545453775773537	1.30413894471396e-94	0.0033743414356237	0.451171882790832	0.992576461411892
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Mucosa	DBP	2.74524168702663e-92	0.798058361092543	1.25750223374666e-94	0.00345715055637601	0.198484488351091	0.982880447167411
rs11636952	ULK3	ENSG00000140474.12_Heart_Left_Ventricle	DBP	2.89360729222384e-94	0.00846893984846499	8.15944227970951e-93	0.238055107539627	0.7534759526119	0.759911598227445
rs11636952	ULK3	ENSG00000140474.12_Lung	DBP	5.39722442417638e-98	1.57518223013943e-06	3.72929924688209e-94	0.00989387106573013	0.990104553752042	0.990106113349595
rs11636952	ULK3	ENSG00000140474.12_Muscle_Skeletal	DBP	4.1928629178425e-95	0.00122238322278627	3.11100384861106e-94	0.00807909217707752	0.990698524600128	0.991911019989468
rs11636952	ULK3	ENSG00000140474.12_Stomach	DBP	3.16256177770964e-96	9.20814653425037e-05	1.42654905947011e-93	0.040576213530766	0.959331705003902	0.959420049807957
rs11636952	ULK3	ENSG00000140474.12_Thyroid	DBP	4.3726586769539e-96	0.00012723555964148	1.61830784066524e-94	0.003712789865587	0.996159974574771	0.996286737675403
rs11636952	ULK3	ENSG00000140474.12_Whole_Blood	DBP	2.42824224505808e-96	7.06940780675384e-05	1.28324473125753e-92	0.372967573144878	0.626961732777056	0.627006058392296
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Subcutaneous	DBP	1.48535566771013e-82	0.0031015660496393	2.07806369635603e-82	0.00334564485205791	0.99355278909829	0.996643946125183
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Visceral_Omentum	DBP	3.39564157854681e-80	0.699635086597192	5.75728955314261e-83	0.00088674885084514	0.299478164551959	0.99704776153513
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Aorta	DBP	1.63286697697303e-93	3.35095325009099e-14	5.58734928351605e-83	0.00014677699887402	0.999853223001086	0.999853223001126
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Coronary	DBP	5.01149121963833e-83	0.00104629379447783	2.63077353847905e-82	0.00449804528810285	0.994455660917415	0.995497243505719
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Tibial	DBP	1.23448860195081e-102	2.53555739697569e-23	4.88649304387149e-83	3.6567940590704e-06	0.999996343205943	0.999996343205941
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Atrial_Appendage	DBP	8.61051080300406e-81	0.17792307926805	1.79571785696468e-82	0.0028913916703342	0.819185529061611	0.99648282101417
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Left_Ventricle	DBP	3.14108457851512e-81	0.0657746711668727	2.77606243104283e-82	0.0048837649914382	0.929341563841684	0.994772390727687
rs1216743	ARHGAP42	ENSG00000165895.17_Skin_Sun_Exposed_Lower_leg	DBP	9.48878560010957e-81	0.19988652257392	1.30334379621582e-82	0.00194739979479029	0.798166077631298	0.997566095498035
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Subcutaneous	DBP	2.88794176405876e-82	0.00603030124263011	8.4598200181895e-83	0.00077329569879105	0.993196403058583	0.999222012804055
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Visceral_Omentum	DBP	1.68775288566006e-80	0.347743161049044	1.4516765427037e-82	0.00234110619984122	0.649915732751104	0.996410760209726
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Aorta	DBP	7.32857689752941e-90	1.50396320824875e-10	5.29684414442001e-83	8.71001485922932e-05	0.999912899701008	0.999912899851395
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Coronary	DBP	3.67692374639792e-84	7.67664220092551e-05	5.57353426074343e-82	0.0106470892701887	0.9892761443078	0.989352093328114
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Tibial	DBP	6.33731020815323e-106	1.30164132336418e-26	4.88116939487881e-83	2.5622574638952e-06	0.99999743774255	0.999997437742536
rs1216743	ENSG00000170647	ENSG00000170647.3_Heart_Atrial_Appendage	DBP	9.34691988731901e-81	0.193139850360953	1.03219730144448e-82	0.00132734556385038	0.805532804075209	0.998354924872118
rs1216743	ENSG00000170647	ENSG00000170647.3_Nerve_Tibial	DBP	1.25524285116066e-81	0.0258268323654379	5.33723300958993e-82	0.0100172906300603	0.964155877004498	0.989717135553647
rs1216743	ENSG00000170647	ENSG00000170647.3_Pancreas	DBP	1.48980135208517e-80	0.308884986774686	2.36231884506766e-82	0.00421096252859603	0.686904050696725	0.99390700180431
rs12693302	PDE1A	ENSG00000115252.18_Breast_Mammary_Tissue	DBP	5.92053786978342e-33	0.181195527166288	6.32477360833984e-35	0.00111798339964732	0.817686489434066	0.998634614933431
rs12921187	ENSG00000267077	ENSG00000267077.1_Colon_Transverse	DBP	1.94793373514699e-19	0.0300456425974978	6.73261375962379e-20	0.00942409952283453	0.960530257879669	0.990283976301656
rs12921187	ENSG00000267077	ENSG00000267077.1_Esophagus_Gastroesophageal_Junction	DBP	2.9200114570523e-22	4.50070649797937e-05	2.2947364242123e-19	0.0344039510559931	0.965551041879029	0.965594500453453
rs12921187	ENSG00000267077	ENSG00000267077.1_Esophagus_Mucosa	DBP	9.45860562327079e-22	0.00014583135433824	4.75744597077403e-19	0.0724221521338289	0.927432016511832	0.92756728490523
rs12921187	ENSG00000267077	ENSG00000267077.1_Esophagus_Muscularis	DBP	3.41338833528724e-20	0.00526529770546171	2.81480203777773e-19	0.0424672595933069	0.952267442701232	0.957307954075244
rs12921187	ENSG00000267077	ENSG00000267077.1_Heart_Left_Ventricle	DBP	1.10845349689043e-19	0.0170946702825721	1.78208893591412e-19	0.0265271589005478	0.956378170816882	0.973011481270354
rs12921187	ENSG00000267077	ENSG00000267077.1_Whole_Blood	DBP	3.95243039312274e-30	6.09854096609522e-13	1.68520944385328e-19	0.0250275571593823	0.974972442840011	0.974972442840602
rs12921187	MGRN1	ENSG00000102858.12_Adipose_Subcutaneous	DBP	6.69766189930151e-22	0.0001032562054962	2.13334089026245e-19	0.0319212160543811	0.967975527740125	0.9680754875416
rs12921187	MGRN1	ENSG00000102858.12_Adipose_Visceral_Omentum	DBP	1.63370948914457e-20	0.00251861844113757	1.06503336324064e-19	0.0154371091138109	0.982044272445053	0.984523912526883
rs12921187	MGRN1	ENSG00000102858.12_Artery_Tibial	DBP	1.34128296412314e-19	0.0206793654047986	7.10270792844537e-20	0.00998133229680784	0.969339302298392	0.989807901575633
rs12921187	MGRN1	ENSG00000102858.12_Colon_Transverse	DBP	3.78438181928096e-18	0.58371689725885	3.11902416508666e-20	0.00439901289428907	0.411884089846863	0.989432641235442
rs12921187	MGRN1	ENSG00000102858.12_Esophagus_Gastroesophageal_Junction	DBP	3.68403087833438e-19	0.0567831392333445	9.98034073617944e-20	0.0144542538860463	0.928762606880607	0.984675577285273
rs12921187	MGRN1	ENSG00000102858.12_Esophagus_Muscularis	DBP	4.63058195448388e-20	0.00714287099649464	1.17113968778805e-19	0.0170895637277916	0.975767565275712	0.982787489530398
rs12921187	MGRN1	ENSG00000102858.12_Lung	DBP	1.9772798352225e-21	0.00030482869675685	3.31813486759778e-19	0.0502047624862721	0.949490408816973	0.949779928994932
rs12921187	MGRN1	ENSG00000102858.12_Nerve_Tibial	DBP	3.55680873503147e-21	0.00054824310977031	1.54363340673748e-19	0.0228167832926116	0.97663497359762	0.977170700701347
rs12921187	MGRN1	ENSG00000102858.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	2.17766649451201e-19	0.0335634083853047	6.39783792543262e-20	0.00890317057635702	0.95753342103834	0.990787630917946
rs12921187	MGRN1	ENSG00000102858.12_Skin_Sun_Exposed_Lower_leg	DBP	4.12622709688233e-19	0.0636361529238404	1.49451856849777e-19	0.0221347718496868	0.914229075226475	0.976360928586891
rs12921187	MGRN1	ENSG00000102858.12_Thyroid	DBP	2.41344572363175e-19	0.0371976148463737	1.4719574067751e-19	0.0217457202330883	0.941056664920541	0.977414139631968
rs12921187	MGRN1	ENSG00000102858.12_Whole_Blood	DBP	5.05191645689929e-18	0.779503151359716	3.41070393060218e-20	0.00504721550581194	0.215449633134472	0.977109806616575
rs12921187	ROGDI	ENSG00000067836.12_Lung	DBP	5.65896485281234e-20	0.00872418182973857	1.15694411666647e-19	0.0168616938975477	0.974414124272717	0.982989906957812
rs12921187	ROGDI	ENSG00000067836.12_Whole_Blood	DBP	1.94559849461449e-20	0.00300202936998597	1.07005890717364e-19	0.0155293802607285	0.981468590369284	0.984423859708646
rs12921187	SEPTIN12	ENSG00000140623.13_Esophagus_Gastroesophageal_Junction	DBP	6.73175249089217e-22	0.00010375864144427	1.53786954805891e-19	0.0227265025576785	0.977169738800879	0.977271139126596
rs12921187	SEPTIN12	ENSG00000140623.13_Esophagus_Mucosa	DBP	1.32690152873399e-19	0.0204579675605342	6.68913497686025e-20	0.00934300835425032	0.970199024085213	0.990461860701391
rs12921187	SEPTIN12	ENSG00000140623.13_Esophagus_Muscularis	DBP	1.06254420374528e-20	0.00163901994393523	2.39856763443967e-19	0.0360366087164983	0.962324371339568	0.963904229595918
rs12921187	SEPTIN12	ENSG00000140623.13_Skin_Not_Sun_Exposed_Suprapubic	DBP	1.1235812889084e-20	0.00173172603558701	6.9795641404881e-20	0.00976879334585356	0.988499480618558	0.990214260434163
rs12921187	SEPTIN12	ENSG00000140623.13_Skin_Sun_Exposed_Lower_leg	DBP	8.9222022235539e-26	1.37601399967661e-08	3.9536296871789e-20	0.00510253192778982	0.994897454312069	0.994897468001999
rs12921187	SEPTIN12	ENSG00000140623.13_Whole_Blood	DBP	9.00660658164896e-23	1.38970592117859e-05	1.19506538326481e-19	0.0174571511237238	0.982528951817066	0.982542606269842
rs12921187	SMIM22	ENSG00000267795.5_Whole_Blood	DBP	8.61841469308314e-23	1.32980849352892e-05	1.43373476547716e-19	0.0211434697046383	0.978843232210425	0.978856249123967
rs12921187	UBN1	ENSG00000118900.14_Adipose_Subcutaneous	DBP	4.10814132746711e-19	0.0633342040094085	2.05919747265911e-19	0.0308403152757084	0.905825480714884	0.967074365896864
rs12921187	UBN1	ENSG00000118900.14_Artery_Aorta	DBP	5.36211286759744e-23	8.27087133048153e-06	5.75985251208959e-20	0.00789227134648041	0.992099457782189	0.992107663377019
rs12921187	UBN1	ENSG00000118900.14_Artery_Tibial	DBP	9.38080600473357e-24	1.44629522891341e-06	1.80807594596556e-18	0.278039974333812	0.721958579370958	0.721959623537718
rs12921187	UBN1	ENSG00000118900.14_Esophagus_Mucosa	DBP	2.73471535663625e-22	4.21634287411956e-05	2.72632976134181e-19	0.0410752583199548	0.958882578251304	0.958923009733293
rs12921187	UBN1	ENSG00000118900.14_Esophagus_Muscularis	DBP	2.84240344522624e-20	0.00438452905678157	7.4423247000939e-20	0.0104949841240757	0.985120486819142	0.989458797668006
rs12921187	UBN1	ENSG00000118900.14_Heart_Left_Ventricle	DBP	3.07660254862301e-18	0.474476433217751	4.59826318087509e-20	0.00657253211460884	0.518951034667643	0.987493363704216
rs12921187	UBN1	ENSG00000118900.14_Muscle_Skeletal	DBP	2.83343874579687e-18	0.436744581724802	3.02519164698551e-20	0.00410386105408014	0.559151557221116	0.992714031821217
rs12921187	UBN1	ENSG00000118900.14_Nerve_Tibial	DBP	1.89087895201252e-20	0.00291458280182561	1.6049129637004e-19	0.0237646547565599	0.973320762441617	0.976165878723471
rs12921187	UBN1	ENSG00000118900.14_Skin_Not_Sun_Exposed_Suprapubic	DBP	5.11935173556448e-24	7.89022990443136e-07	4.64370624745775e-20	0.00616330268927059	0.993835908287742	0.993836692447738
rs12921187	UBN1	ENSG00000118900.14_Skin_Sun_Exposed_Lower_leg	DBP	1.09157795925131e-27	1.68347064551282e-10	2.86470729099178e-20	0.00342147571699425	0.996578524114658	0.99657852428243
rs12921187	ZNF500	ENSG00000103199.13_Adipose_Subcutaneous	DBP	7.1121466130321e-21	0.00109646214341005	1.41928678046262e-19	0.0209027943256829	0.978000743530905	0.979074261394113
rs12921187	ZNF500	ENSG00000103199.13_Heart_Atrial_Appendage	DBP	1.44197549126055e-19	0.022225982437695	2.5011752354526e-19	0.0376118640033975	0.940162153558908	0.961533172974704
rs12921187	ZNF500	ENSG00000103199.13_Lung	DBP	1.15784771229786e-21	0.00017850038365609	1.47218669235874e-19	0.0217179631922393	0.978103536424108	0.978278159450889
rs12921187	ZNF500	ENSG00000103199.13_Muscle_Skeletal	DBP	4.61628750935603e-19	0.0711551841516204	1.20530698892154e-19	0.0176673535720507	0.91117746227633	0.980979219272582
rs12921187	ZNF500	ENSG00000103199.13_Nerve_Tibial	DBP	4.95817994128758e-19	0.0764249132386438	1.94557901917051e-19	0.02909448904432	0.894480597717034	0.968497971132652
rs12921187	ZNF500	ENSG00000103199.13_Skin_Not_Sun_Exposed_Suprapubic	DBP	8.22149088811693e-19	0.126714194716838	2.09493475066664e-19	0.0314464613459935	0.841839343937169	0.963990641831402
rs12921187	ZNF500	ENSG00000103199.13_Skin_Sun_Exposed_Lower_leg	DBP	9.76153103622485e-21	0.00150545829690608	1.25612702772996e-19	0.0183923389527037	0.98010220275039	0.981579930400688
